id,label,texts
1356,0,They are also divorced lol
1816,0,there's a way you can take nurofen and panadol alternately to maintain enough painkillers in your system
1633,0,"yeah it was alright, wbu?"
570,0,My yodel is probably meager compared to yours but I’m all for 1 am yodel sessions ofc
3095,1,Me too.
676,1,You’re too nice 🥰 what tattoos do u have?
2150,0,why do you cry at night?
3068,1,"Can I taste please? Just a drop, I have so much to spare."
2515,0,"ew no, i'm not really into apps that offer the delusion of privacy"
1770,0,free alcohol is the best kind
3532,1,I can't wait to pick you up from the couch and take you to the kitchen counter and pleasure you and then pick you back up and pin you up against the kitchen wall and continue
2956,1,I would love to take you to see a play with me and share the experience together.
3374,1,And grab my neck pulling me in for more kisses
2152,0,i know the laneways quite well
134,1,"Bet, 2 lokos each. Dealbreaker tho, which flavors are u choosing?"
3545,1,I'd love to
3385,1,God I hope you're hard right now
925,0,2 matches in 1 what a bargain
2916,1,  theres something mysterious and intriguing about you that i cant resist 
723,1,Are you my homework? Cause I’m not doing you but I definitely should be
718,1,Do you have a Snapchat beautiful
1090,0,On a scale of 1 to 10 how well is your life going right now
658,0,Hmm that is tough
3536,1,I want massage your shoulders
2573,0,does it have a name?
2654,0,thank you for the very kind offer i'll have to decline because i don't think that's possible
1518,0,what kind of postgrad?
1170,1,Why are the good ones always 2500 miles away?
1488,0,the opening scene with the umbrella...
3209,1,"I know u want it.. So I plunge in  slowly, as I start to fuck you I look at you"""
1893,0,well it was a high school formal
31,1,I fucking know Alyssa tryna link
673,1,You’re the best ❤️
3349,1,Just being honest haha
2262,0,germany is as far as i've been east in europe
597,0,Okay top 3 albums go
3236,1,Aw lol
3362,1,Tie me up
3046,1,"No, wait. Tell me how it feels first. Rubbing your tits."
3463,1,Go get your vibrator
2001,0,🔢
1484,0,that's a lot of beer
1047,0,"I guess to be more succinct, generally I'm looking for somewhere between  friends with benefits and semi serious fling"
3375,1,Yeah we're gonna fuck for a long time
145,1,"Alright alright 3 things and you guess...

1. Favorite artists are Frank Ocean, SZA, and Rex Orange County
2. Marketing and Information Systems major at UW
3. Just got my ears pierced but it’s not in any of my tinder photos yet"
946,0,Drinking lemon water is usually a dealbreaker for me
2749,0,"beck is good, such a strange one"
1783,0,work?
1207,0,You'll have to trade me one of your cooking secrets
650,0,🥺 omg I was actually able to find it looking up frank ocean kid cudi me LOL
469,0,I swapped TAnner with Snehu
3079,1,"Stomach kisses, hip kisses, thigh kisses… know where I’m going?"
69,0,Bet how much time u need?
204,1,Hmm I don’t think I can provide that Alexis you might have to go a bit more reasonable 😂
2691,0,mondays r brutal
719,0,Please send
3320,1,Me: You would probably make my dick stay hard for at least two hours
3340,1,Mmmm I love that miss your tight pussy fucking my big dick
3503,1,then lick up and down
3483,1,"We're in the shower and you're soaking wet...everywhere. We get so worked up, rubbing my hard hard cock against your"
131,1,Haha it is a perfect first date tho
3284,1,now show me your fucking body right now I want it
2477,1,haha i have a box i bought at madrid airport for shits and giggles
3461,1,Call your boss and tell them you won't be in tomorrow. You're going to need a personal day to sleep and recover after what I do to you all night long.
1022,0,I grew up in new york state in a town called Mamaroneck. Then my mom and I moved to Mass when I was in college and moved around there a bit.
3139,1,So how have u been?
2713,0,mine are mostly indie rock and some indiepop
2074,0,"no, it's wordplay"
2790,0,i like my elliptical but i have had too many traumatic experiences in PE
2877,0,cool change coming thank god
1723,1,"i've always lived in melbourne 😸 except for a brief stint in montreal, which i don't really remember"
2937,1,"I wish I could spend the evening with you, but I have some unfinished business to take care of first"
1686,0,became a coat rack for a while...
582,0,Damn :( big difference
2406,1,your first photo looks like a token indie band pic
2968,1, I wish I could wake up to you every morning and start my day with a sweet kiss    
2890,1,would you like to go on a date
877,1,What’s your best pickup line?
76,1,Hey this is a bit forward but do u have a condom or should I bring one
3006,1,I'd rather study the lines on your face and get lost in your eyes.
72,0,Bet I got u
562,0,Damn once I perfect it you’ll finally see the 7’ tall Noah
1948,1,why on earth are you trying to go to sleep at 10?
1883,0,i drink the stuff but i don't actually smoke it haha 🚬
2892,1,are you up for some fun tonight
2037,1,how was your day
728,1,A woman of culture
3317,1,Going to pin you down and slide it inside you while you moan and wiggle around
1266,0,"Okay, so I've won you over. Now it's your turn. Tell me about yourself"
112,1,Hmmm guess my favorite drunk food and I’ll guess yours haha
1811,0,"ah k, i don't really know any train lines well haha"
2745,0,have you guys put anything out yet
3019,1,"oh fuck that's big, I love that"
2253,0,nice which one?
1598,0,yeah i'm doing vcess right now
645,0,Now should I put you down for a watermelon loko or do you prefer green apple?
1788,0,yeah there are a lot of thursday nights around melbourne
249,0,Hmmm watermelon is a good first one
2708,0,favourite record?
3403,1,Damn
245,0,Well choose your flavors for ocho loko we’ll repeat that
436,1,I just did 😍
910,0,I’ll drink whatever but I def don’t mind a mixed drink. I enjoy drinking games a lot lol
1903,1,i have a epi dot 🎸 but i'm terrible. i prefer my little uke
1613,0,biomed at melbourne now i think
2383,0,what kind of music do they play
317,0,And “I” by Lil Skies on repeat
230,0,Wtf ur shotgunning the loko then
1768,0,"i am actually presently not drinking, however i do attend alcohol fuelled events and watch my friends get really drunk"
3510,1,as im licking your clit
1820,0,i think they'd give you morphine then
146,1,How about a pickup lime
3134,1,Amazing. Fucking amazing you pervo we’re pervos!!!!
180,0,UMI I’m about it
3154,1,Mhm.. ;)
856,0,Ugh that’s an L you’ll have to go extra hard after quarantine to make up for it
3515,1,as i keep licking
2919,1, your enthusiasm is contagious its so inspiring 
3065,1,"I can feel my own pussy heat, so hot on my hand."
3399,1,Yes to both
3097,1,I will wait.
2979,1,Can I come over and keep you warm and dry?
2778,0,"nice, are you graduating or something?"
735,0,Phew at least you didn’t have to use up the daily super like 😅
1862,0,"yeah it's good fun, lots of fun activities and things"
2415,0,no...dogs r the best
3230,1,Watching the chargers game. Come be a party of the carnage. Orale!
404,0,Damn I didn’t watch the right episodes then lol
3031,1,You know what!
348,1,LMAO this is mine don’t make fun of the picture 😂
452,1,👀
1148,1,If you are lucky we can side hug before marriage
3117,1,Nice and light around the pink. Softly exploratory fingers too.
3159,1,Mmm..
3264,1,About*
1031,0,You ever do some crazy shit while drunk
1186,0,I love making spaghetti
3274,1,See told u it was my twin
3125,1,OK IT IS IN! Holy shit I have all 9 inches in my ass for you!
3234,1,I even goty phone stolen 🙁
935,0,Need to get a new job i feel like
231,0,He’s perpetually 13
681,0,Aw :( it’s beautiful just how it is Lilyana
1150,1,You are pretty
2519,0,you realise snapchat keeps all your photos right? i don't recommend doing weird shit on snapchat
3414,1,I'm thinking about you bending me over like that though. Is that really being a tease?
592,0,I get sushi 1-2x a week at Ku lol
498,0,USA
79,1,Snap?
874,0,Hey Deej 👋
2909,1,style   your fashion sense is impeccable it matches your stunning personality 
2685,0,"nah i have a dog, a great big golden retriever"
1918,0,"and yes i am, although now i'm doing a pathology major"
3001,1,I'll be dreaming about you all night long.
2975,1,I wish we could save money together and plan a romantic getaway for the future    
772,0,Kind of testing the waters haha it’s been a while since I’ve been on so I’m seeing what it’s like. Plus during quarantine it’s really nice to just have a convo
2469,1,haha yep good luck with that
2851,0,"nah, he doesn't look so little"
301,1,Respectfully from 6 ft away ofc
933,0,That sounds wonderful! I can relate to the parts about sleep and being tired afterwards. Proof that your brain was utilized for something new!
803,0,Aw nice! I’m so ready for quarantine to be over and see all my college friends tho
289,0,Entanglement
3167,1,Mmm.. Fuck I'm hard
2866,0,"nah, he's not blonde"
814,0,Bet I got the 4 lokos U get the skee ball. Those 8 year olds don’t stand a chance
1550,0,i'm pretty busy with vcess activities and i'm going to royal croquet this weekend
546,0,I’ll say black as my next guess
2922,1,your humor is one of the things i love most about you its so charming 
713,1,Aw so cute 🥺
2723,0,"well, i was bitten by a kangaroo once"
346,1,You’re not wrong 😂 wait lemme send my repeat playlist that could be better
1289,0,Nah we were just together for two years hahahaha
3061,1,Tell me — are you wet?
2649,1,well why don't you speak to him yourself
2590,0,"fair enough
is that 5 of you in your photo"
3301,1,Me: Alright I’ll go first 😉
2547,1,i'm not aiding and abetting the illegal organ trade
1216,0,I wish it was a requirement
1405,0,mmm same i'm from melbourne
2927,1,your energy is magnetic its impossible not to be drawn to you 
21,0,"How tall are you? Remember, No bs"
3185,1,"The sight I'm seeing is unbelievable, It's beautiful.."
1076,1,So will we conceive in your 2003 subaru or mine
2932,1,your physique is stunning its so attractive 
556,0,Hey how’s it going haha yesterday I got busy
1101,0,I'm pretty surprised I got it. I was fully prepared to spend like 15 minutes figuring it out haha
1271,0,You need to be saved
781,0,Honestly haha I’ve been making my friends and fam watch
2655,0,i'm pretty certain i'm an anatomy student
3489,1,Oh dear god I just cam so wonderfully. Thank you.
3377,1,I want to be in you so bad
2656,0,also i'm not keen on being cannabalised
563,1,I’m no short king but there’s always room for improvement 😉
3210,1,And?
3112,1,Twisting dildo head like screw in asshole entrance.
2453,0,"yeah, i know"
236,0,Pshhh I haven’t drank in 4 days
3250,1,I’m in California now
2528,0,i see why you haven't written anything in your bio
2397,0,you put it into a bong and smoke it
1215,0,I miss physics
3382,1,I want your big hard dick inside of me
615,0,Big fax haha he’s just super soothing. Like I want you and Heartbreak anniversary are my faves I think
2143,1,"but op shop vinyls are the best, i've decorated my wall with them :)"
868,0,I’m always picked first for basketball tho so that’s a plus
3009,1,Your pussy is really wet
